row-number,field,issue-type,value
1,organisation,default,government-organisation:D7
1,entry-date,default,2020-12-08
2,organisation,default,government-organisation:D7
2,entry-date,default,2020-12-08
3,organisation,default,government-organisation:D7
3,entry-date,default,2020-12-08
4,organisation,default,government-organisation:D7
4,entry-date,default,2020-12-08
5,organisation,default,government-organisation:D7
5,entry-date,default,2020-12-08
6,organisation,default,government-organisation:D7
6,entry-date,default,2020-12-08
7,organisation,default,government-organisation:D7
7,entry-date,default,2020-12-08
8,organisation,default,government-organisation:D7
8,entry-date,default,2020-12-08
9,organisation,default,government-organisation:D7
9,entry-date,default,2020-12-08
10,organisation,default,government-organisation:D7
10,entry-date,default,2020-12-08
11,organisation,default,government-organisation:D7
11,entry-date,default,2020-12-08
12,organisation,default,government-organisation:D7
12,entry-date,default,2020-12-08
13,organisation,default,government-organisation:D7
13,entry-date,default,2020-12-08
14,organisation,default,government-organisation:D7
14,entry-date,default,2020-12-08
15,organisation,default,government-organisation:D7
15,entry-date,default,2020-12-08
16,organisation,default,government-organisation:D7
16,entry-date,default,2020-12-08
17,organisation,default,government-organisation:D7
17,entry-date,default,2020-12-08
18,organisation,default,government-organisation:D7
18,entry-date,default,2020-12-08
19,organisation,default,government-organisation:D7
19,entry-date,default,2020-12-08
20,organisation,default,government-organisation:D7
20,entry-date,default,2020-12-08
21,organisation,default,government-organisation:D7
21,entry-date,default,2020-12-08
22,organisation,default,government-organisation:D7
22,entry-date,default,2020-12-08
23,organisation,default,government-organisation:D7
23,entry-date,default,2020-12-08
24,organisation,default,government-organisation:D7
24,entry-date,default,2020-12-08
25,organisation,default,government-organisation:D7
25,entry-date,default,2020-12-08
26,organisation,default,government-organisation:D7
26,entry-date,default,2020-12-08
27,organisation,default,government-organisation:D7
27,entry-date,default,2020-12-08
28,organisation,default,government-organisation:D7
28,entry-date,default,2020-12-08
29,organisation,default,government-organisation:D7
29,entry-date,default,2020-12-08
30,organisation,default,government-organisation:D7
30,entry-date,default,2020-12-08
31,organisation,default,government-organisation:D7
31,entry-date,default,2020-12-08
32,organisation,default,government-organisation:D7
32,entry-date,default,2020-12-08
33,organisation,default,government-organisation:D7
33,entry-date,default,2020-12-08
34,organisation,default,government-organisation:D7
34,entry-date,default,2020-12-08
35,organisation,default,government-organisation:D7
35,entry-date,default,2020-12-08
36,organisation,default,government-organisation:D7
36,entry-date,default,2020-12-08
37,organisation,default,government-organisation:D7
37,entry-date,default,2020-12-08
38,organisation,default,government-organisation:D7
38,entry-date,default,2020-12-08
39,organisation,default,government-organisation:D7
39,entry-date,default,2020-12-08
40,organisation,default,government-organisation:D7
40,entry-date,default,2020-12-08
41,organisation,default,government-organisation:D7
41,entry-date,default,2020-12-08
42,organisation,default,government-organisation:D7
42,entry-date,default,2020-12-08
43,organisation,default,government-organisation:D7
43,entry-date,default,2020-12-08
44,organisation,default,government-organisation:D7
44,entry-date,default,2020-12-08
45,organisation,default,government-organisation:D7
45,entry-date,default,2020-12-08
46,organisation,default,government-organisation:D7
46,entry-date,default,2020-12-08
47,organisation,default,government-organisation:D7
47,entry-date,default,2020-12-08
48,organisation,default,government-organisation:D7
