resource,addressbase-custodian,billing-authority,census-area,combined-authority,end-date,entry-date,esd-inventory,local-authority-type,local-resilience-forum,name,official-name,opendatacommunities-area,opendatacommunities-organisation,organisation,region,shielding-hub,start-date,statistical-geography,twitter,website,wikidata,wikipedia
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-30,,,,,,,,,,,1834-01-01,,,http://www.tpcg.org,Q388503,"https://en.wikipedia.org/wiki/Houma,_Louisiana"
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-09-29,,,,,,,,,,,1974-01-01,,,,Q595906,https://en.wikipedia.org/wiki/Greater_Manchester_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-12-08,,,,,,,,,,,2000-07-03,,TfL,https://tfl.gov.uk/,Q682520,https://en.wikipedia.org/wiki/Transport_for_London
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-12-08,,,,,,,,,,,2000-07-03,,TfL,https://tfl.gov.uk/,Q682520,https://en.wikipedia.org/wiki/Transport_for_London
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-12-08,,,,,,,,,,,2000-07-03,,TfL,https://tfl.gov.uk/,Q682520,https://en.wikipedia.org/wiki/Transport_for_London
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,1965-03-31,2020-10-15,,,,,,,,,,,1889-03-21,,,,Q739384,https://en.wikipedia.org/wiki/London_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,1965-03-31,2020-10-15,,,,,,,,,,,1889-03-21,,,,Q739384,https://en.wikipedia.org/wiki/London_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,1965-03-31,2020-10-15,,,,,,,,,,,1889-03-21,,,,Q739384,https://en.wikipedia.org/wiki/London_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-09-11,,,,,,,,,,,1191-01-01,,,https://www.cityoflondon.gov.uk/,Q1094147,https://en.wikipedia.org/wiki/City_of_London_Corporation
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-09-11,,,,,,,,,,,1191-01-01,,,https://www.cityoflondon.gov.uk/,Q1094147,https://en.wikipedia.org/wiki/City_of_London_Corporation
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-09-11,,,,,,,,,,,1191-01-01,,,https://www.cityoflondon.gov.uk/,Q1094147,https://en.wikipedia.org/wiki/City_of_London_Corporation
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-12-14,,,,,,,,,,,2000-07-03,,,https://www.london.gov.uk,Q1135166,https://en.wikipedia.org/wiki/Greater_London_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-07,,,,,,,,,,,,,BCPCouncil,https://www.bournemouth.gov.uk,Q1144019,https://en.wikipedia.org/wiki/Bournemouth_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.thurrock.gov.uk,Q1646552,https://en.wikipedia.org/wiki/Thurrock_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-05,,,,,,,,,,,2009-01-01,,wiltscouncil,https://wiltshire.gov.uk,Q1990879,https://en.wikipedia.org/wiki/Wiltshire_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,ManCityCouncil,https://www.manchester.gov.uk,Q2302252,https://en.wikipedia.org/wiki/Manchester_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,1998-01-01,2020-10-13,,,,,,,,,,,1981-01-01,,,,Q3258953,https://en.wikipedia.org/wiki/London_Docklands_Development_Corporation
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-22,,,,,,,,,,,,,,https://www.suffolk.gov.uk,Q3305205,https://en.wikipedia.org/wiki/Suffolk_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-08,,,,,,,,,,,,,CornwallCouncil,https://www.cornwall.gov.uk,Q3774189,https://en.wikipedia.org/wiki/Cornwall_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-15,,,,,,,,,,,,,,http://www.mykishtwar.com,Q3815660,https://en.wikipedia.org/wiki/Kishtwar
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-03-26,,,,,,,,,,,,,,,Q4829191,https://en.wikipedia.org/wiki/Avon_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-06-16,,,,,,,,,,,,,lbbdcouncil,https://www.lbbd.gov.uk,Q4861056,https://en.wikipedia.org/wiki/Barking_and_Dagenham_London_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-05,,,,,,,,,,,,,barnetcouncil,https://www.barnet.gov.uk,Q4861611,https://en.wikipedia.org/wiki/Barnet_London_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.basildon.gov.uk,Q4867303,https://en.wikipedia.org/wiki/Basildon_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-08,,,,,,,,,,,,,,,Q4879237,https://en.wikipedia.org/wiki/Bedfordshire_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-04-28,,,,,,,,,,,,,,,Q4884874,https://en.wikipedia.org/wiki/Cory_Riverside_Energy
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-22,,,,,,,,,,,,,LBofBexley,https://www.bexley.gov.uk,Q4899799,https://en.wikipedia.org/wiki/Bexley_London_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-25,,,,,,,,,,,,,BhamCityCouncil,https://www.birmingham.gov.uk,Q4916650,https://en.wikipedia.org/wiki/Birmingham_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,1998-04-03,2019-10-27,,,,,,,,,,,1992-01-01,,,,Q4916714,https://en.wikipedia.org/wiki/Birmingham_Heartlands_Development_Corporation
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-22,,,,,,,,,,,,,,https://www.brent.gov.uk,Q4961461,https://en.wikipedia.org/wiki/Brent_London_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-09,,,,,,,,,,,1978-01-01,E26000007,,http://www.broads-authority.gov.uk/broads-authority,Q4972284,https://en.wikipedia.org/wiki/Broads_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-22,,,,,,,,,,,,,LBofBromley,https://www.bromley.gov.uk,Q4973687,https://en.wikipedia.org/wiki/Bromley_London_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.broxbourne.gov.uk,Q4976877,https://en.wikipedia.org/wiki/Broxbourne_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-22,,,,,,,,,,,,,,https://www.oldham.gov.uk,Q17017730,https://en.wikipedia.org/wiki/Oldham_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-17,,,,,,,,,,,,,ReadingCouncil,http://www.reading.gov.uk,Q17018654,https://en.wikipedia.org/wiki/Reading_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://transportforedinburgh.com,Q17019365,https://en.wikipedia.org/wiki/Transport_for_Edinburgh
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-30,,,,,,,,,,,,,RedcarCleveland,https://www.redcar-cleveland.gov.uk,Q17019415,https://en.wikipedia.org/wiki/Redcar_and_Cleveland_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-17,,,,,,,,,,,,,,https://www.lincolnshire.gov.uk,Q16996347,https://en.wikipedia.org/wiki/Lincolnshire_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,1974-01-01,,,https://www.northtyneside.gov.uk,Q17017005,https://en.wikipedia.org/wiki/North_Tyneside_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,northyorkscc,https://www.northyorks.gov.uk,Q17017103,https://en.wikipedia.org/wiki/North_Yorkshire_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-11,,,,,,,,,,,,,,https://www.rochdale.gov.uk,Q17019804,https://en.wikipedia.org/wiki/Rochdale_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-09,,,,,,,,,,,,,RMBCPress,https://www.rotherham.gov.uk,Q17020059,https://en.wikipedia.org/wiki/Rotherham_Metropolitan_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.salford.gov.uk,Q17020402,https://en.wikipedia.org/wiki/Salford_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-06-25,,,,,,,,,,,,,sgloscouncil,https://www.southglos.gov.uk,Q17020724,https://en.wikipedia.org/wiki/South_Gloucestershire_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-29,,,,,,,,,,,,,,https://sheffieldcityregion.org.uk,Q17020947,https://en.wikipedia.org/wiki/Sheffield_City_Region_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.solihull.gov.uk,Q17021590,https://en.wikipedia.org/wiki/Solihull_Metropolitan_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,SouthamptonCC,https://www.southampton.gov.uk,Q17021809,https://en.wikipedia.org/wiki/Southampton_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,SouthamptonCC,https://www.southampton.gov.uk,Q17021809,https://en.wikipedia.org/wiki/Southampton_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.sthelens.gov.uk,Q17022094,https://en.wikipedia.org/wiki/St_Helens_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-07-23,,,,,,,,,,,,,,https://www.stockton.gov.uk,Q17022493,https://en.wikipedia.org/wiki/Stockton-on-Tees_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-17,,,,,,,,,,,,,,https://www.stoke.gov.uk,Q17022507,https://en.wikipedia.org/wiki/Stoke-on-Trent_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,SunderlandUK,https://www.sunderland.gov.uk,Q17022675,https://en.wikipedia.org/wiki/Sunderland_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-09-15,,,,,,,,,,,,,,https://www.warrington.gov.uk,Q17033474,https://en.wikipedia.org/wiki/Warrington_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,Torbay_Council,https://www.torbay.gov.uk,Q17034697,https://en.wikipedia.org/wiki/Torbay_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,Torbay_Council,https://www.torbay.gov.uk,Q17034697,https://en.wikipedia.org/wiki/Torbay_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,Torbay_Council,https://www.torbay.gov.uk,Q17034697,https://en.wikipedia.org/wiki/Torbay_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,Torbay_Council,https://www.torbay.gov.uk,Q17034697,https://en.wikipedia.org/wiki/Torbay_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.trafford.gov.uk,Q17034839,https://en.wikipedia.org/wiki/Trafford_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-31,,,,,,,,,,,,,,https://www.westyorks-ca.gov.uk/,Q17035952,https://en.wikipedia.org/wiki/West_Yorkshire_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,RBWM,https://www.rbwm.gov.uk,Q17038560,https://en.wikipedia.org/wiki/Windsor_and_Maidenhead_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,wirralcouncil,https://www.wirral.gov.uk,Q17038877,https://en.wikipedia.org/wiki/Wirral_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,wokinghambc,https://www.wokingham.gov.uk,Q17039435,https://en.wikipedia.org/wiki/Wokingham_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,swindoncouncil,https://www.swindon.gov.uk,Q17040033,https://en.wikipedia.org/wiki/Swindon_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-21,,,,,,,,,,,,,TamesideCouncil,https://www.tameside.gov.uk,Q17041259,https://en.wikipedia.org/wiki/Tameside_Metropolitan_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,WestBerkshire,https://www.westberks.gov.uk,Q17041496,https://en.wikipedia.org/wiki/West_Berkshire_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,,https://www.telford.gov.uk,Q17059334,https://en.wikipedia.org/wiki/Telford_and_Wrekin_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-31,,,,,,,,,,,,,CityofYork,https://www.york.gov.uk,Q17059453,https://en.wikipedia.org/wiki/City_of_York_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-17,,,,,,,,,,,,,,https://www.warwickshire.gov.uk,Q17066348,https://en.wikipedia.org/wiki/Warwickshire_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.portsmouth.gov.uk,Q17104656,https://en.wikipedia.org/wiki/Portsmouth_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-07-17,,,,,,,,,,,,,,,Q19713859,https://en.wikipedia.org/wiki/Deori_Autonomous_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,2015-04-01,E51000002,oldoakparkroyal,https://www.london.gov.uk/about-us/organisations-we-work/old-oak-and-park-royal-development-corporation-opdc,Q20648596,https://en.wikipedia.org/wiki/Old_Oak_and_Park_Royal_Development_Corporation
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-07-06,,,,,,,,,,,1986-01-01,,recycleFYC,http://www.recycleforyourcommunity.com,Q20711950,https://en.wikipedia.org/wiki/East_London_Waste_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-07-06,,,,,,,,,,,1986-01-01,,recycleFYC,http://www.recycleforyourcommunity.com,Q20711950,https://en.wikipedia.org/wiki/East_London_Waste_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-05,,,,,,,,,,,1986-01-01,,,http://nlwa.gov.uk/,Q20713477,https://en.wikipedia.org/wiki/North_London_Waste_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-05,,,,,,,,,,,1986-01-01,,,http://nlwa.gov.uk/,Q20713477,https://en.wikipedia.org/wiki/North_London_Waste_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,1974-01-01,2020-08-04,,,,,,,,,,,,,,,Q20714038,https://en.wikipedia.org/wiki/Merionethshire_County_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-31,,,,,,,,,,,,,,https://www.wmca.org.uk,Q21061625,https://en.wikipedia.org/wiki/West_Midlands_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-31,,,,,,,,,,,,,,https://teesvalley-ca.gov.uk,Q21061639,https://en.wikipedia.org/wiki/Tees_Valley_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-31,,,,,,,,,,,,,,https://teesvalley-ca.gov.uk,Q21061639,https://en.wikipedia.org/wiki/Tees_Valley_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-05,,,,,,,,,,,1986-01-01,,WestLondonWaste,http://westlondonwaste.gov.uk,Q21921612,https://en.wikipedia.org/wiki/West_London_Waste_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-06-20,,,,,,,,,,,,,,https://www.southhams.gov.uk/,Q23461861,https://en.wikipedia.org/wiki/South_Hams_District_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.southtyneside.info,Q23463529,https://en.wikipedia.org/wiki/South_Tyneside_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-12-04,,,,,,,,,,,,,,https://www.westofengland-ca.gov.uk,Q24993670,https://en.wikipedia.org/wiki/West_of_England_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,2016-06-17,2020-08-24,,,,,,,,,,,1969-10-01,,,,Q25171369,https://en.wikipedia.org/wiki/West_Midlands_Passenger_Transport_Executive
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,,https://tewkesbury.gov.uk,Q27183368,https://en.wikipedia.org/wiki/Tewkesbury_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-06-25,,,,,,,,,,,,,ioscouncil,https://www.scilly.gov.uk,Q28195166,https://en.wikipedia.org/wiki/Council_of_the_Isles_of_Scilly
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-08-17,,,,,,,,,,,,,,https://www.stroud.gov.uk,Q28401169,https://en.wikipedia.org/wiki/Stroud_District_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-05,,,,,,,,,,,,,,https://www.n-kesteven.gov.uk,Q28401189,https://en.wikipedia.org/wiki/North_Kesteven_District_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,,https://www.cheltenham.gov.uk,Q28401301,https://en.wikipedia.org/wiki/Cheltenham_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,,https://www.gloucester.gov.uk,Q28401303,https://en.wikipedia.org/wiki/Gloucester_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.fdean.gov.uk,Q28401332,https://en.wikipedia.org/wiki/Forest_of_Dean_District_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-31,,,,,,,,,,,2017-01-01,,,https://cambridgeshirepeterborough-ca.gov.uk,Q28451058,https://en.wikipedia.org/wiki/Cambridgeshire_and_Peterborough_Combined_Authority
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-23,,,,,,,,,,,,,,https://www.eastbourne.gov.uk,Q30588396,https://en.wikipedia.org/wiki/Eastbourne_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-18,,,,,,,,,,,2019-04-01,,BCPCouncil,https://www.bcpcouncil.gov.uk,Q54818205,"https://en.wikipedia.org/wiki/Bournemouth,_Christchurch_and_Poole_Council"
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.dover.gov.uk,Q55098918,https://en.wikipedia.org/wiki/Dover_District_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-07,,,,,,,,,,,,,,https://www.dartford.gov.uk,Q55098919,https://en.wikipedia.org/wiki/Dartford_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-11-30,,,,,,,,,,,,,,https://www.adur-worthing.gov.uk,Q55098923,https://en.wikipedia.org/wiki/Worthing_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.canterbury.gov.uk,Q55098924,https://en.wikipedia.org/wiki/Canterbury_City_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-09,,,,,,,,,,,,,AshfordCouncil,https://www.ashford.gov.uk,Q55098926,https://en.wikipedia.org/wiki/Ashford_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-13,,,,,,,,,,,,,,https://www.tunbridgewells.gov.uk,Q55098930,https://en.wikipedia.org/wiki/Tunbridge_Wells_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-05-11,,,,,,,,,,,,,,https://www.gravesham.gov.uk,Q55098935,https://en.wikipedia.org/wiki/Gravesham_Borough_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.sevenoaks.gov.uk,Q55098936,https://en.wikipedia.org/wiki/Sevenoaks_District_Council
48fbba8b559a76aa52ab8f122015b18c45429f533b49efbb7a4dd39a4b2a924f,,,,,,2020-10-12,,,,,,,,,,,,,,https://www.swale.gov.uk,Q55098937,https://en.wikipedia.org/wiki/Swale_Borough_Council
